fecha,mes,anio,linea,estacion,tipo_pago,afluencia,temporal_fecha,..anio_fecha
2025-11-20,Noviembre,2025,Linea 7,Mixcoac,Prepago,20046,2025-11,2025
2025-11-20,Noviembre,2025,Linea 7,Mixcoac,Gratuidad,3192,2025-11,2025
2025-11-20,Noviembre,2025,Linea 7,Barranca del Muerto,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 7,Barranca del Muerto,Prepago,44864,2025-11,2025
2025-11-20,Noviembre,2025,Linea 7,Barranca del Muerto,Gratuidad,4324,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Garibaldi/Lagunilla,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Garibaldi/Lagunilla,Prepago,9035,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Garibaldi/Lagunilla,Gratuidad,1092,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Bellas Artes,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Bellas Artes,Prepago,13544,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Bellas Artes,Gratuidad,1566,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,San Juan de LetrÃ¡n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,San Juan de LetrÃ¡n,Prepago,14695,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,San Juan de LetrÃ¡n,Gratuidad,1623,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Salto del Agua,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Salto del Agua,Prepago,9410,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Salto del Agua,Gratuidad,1244,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Doctores,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Doctores,Prepago,16495,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Doctores,Gratuidad,957,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Obrera,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Obrera,Prepago,12132,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Obrera,Gratuidad,1478,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Chabacano,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Chabacano,Prepago,4254,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Chabacano,Gratuidad,691,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,La Viga,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,La Viga,Prepago,7091,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,La Viga,Gratuidad,1049,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Santa Anita,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Santa Anita,Prepago,4656,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Santa Anita,Gratuidad,357,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Coyuya,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Coyuya,Prepago,27616,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Coyuya,Gratuidad,4006,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Iztacalco,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Iztacalco,Prepago,20400,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Iztacalco,Gratuidad,2664,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Apatlaco,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Apatlaco,Prepago,12107,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Apatlaco,Gratuidad,1664,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Aculco,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Aculco,Prepago,8661,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Aculco,Gratuidad,1137,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,EscuadrÃ³n 201,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,EscuadrÃ³n 201,Prepago,20592,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,EscuadrÃ³n 201,Gratuidad,2638,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Atlalilco,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Atlalilco,Prepago,13638,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Atlalilco,Gratuidad,1792,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Iztapalapa,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Iztapalapa,Prepago,9588,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Iztapalapa,Gratuidad,1939,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Cerro de la Estrella,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Cerro de la Estrella,Prepago,11450,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,Cerro de la Estrella,Gratuidad,1575,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,UAM-I,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,UAM-I,Prepago,21840,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,UAM-I,Gratuidad,3625,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,ConstituciÃ³n de 1917,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,ConstituciÃ³n de 1917,Prepago,110469,2025-11,2025
2025-11-20,Noviembre,2025,Linea 8,ConstituciÃ³n de 1917,Gratuidad,17002,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,PantitlÃ¡n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,PantitlÃ¡n,Prepago,52717,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,PantitlÃ¡n,Gratuidad,4163,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Puebla,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Puebla,Prepago,28686,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Puebla,Gratuidad,3052,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Ciudad Deportiva,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Ciudad Deportiva,Prepago,5971,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Ciudad Deportiva,Gratuidad,755,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,VelÃ³dromo,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,VelÃ³dromo,Prepago,8189,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,VelÃ³dromo,Gratuidad,983,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Mixiuhca,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Mixiuhca,Prepago,24316,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Mixiuhca,Gratuidad,3156,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Jamaica,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Jamaica,Prepago,11681,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Jamaica,Gratuidad,2248,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Chabacano,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Chabacano,Prepago,9346,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Chabacano,Gratuidad,1515,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,LÃ¡zaro CÃ¡rdenas,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,LÃ¡zaro CÃ¡rdenas,Prepago,12879,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,LÃ¡zaro CÃ¡rdenas,Gratuidad,1966,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Centro MÃ©dico,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Centro MÃ©dico,Prepago,16062,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Centro MÃ©dico,Gratuidad,2540,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Chilpancingo,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Chilpancingo,Prepago,44340,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Chilpancingo,Gratuidad,4096,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Patriotismo,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Patriotismo,Prepago,19856,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Patriotismo,Gratuidad,1938,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Tacubaya,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Tacubaya,Prepago,59730,2025-11,2025
2025-11-20,Noviembre,2025,Linea 9,Tacubaya,Gratuidad,2614,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,PantitlÃ¡n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,PantitlÃ¡n,Prepago,36208,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,PantitlÃ¡n,Gratuidad,4818,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,AgrÃ­cola Oriental,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,AgrÃ­cola Oriental,Prepago,11408,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,AgrÃ­cola Oriental,Gratuidad,1281,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Canal de San Juan,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Canal de San Juan,Prepago,11925,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Canal de San Juan,Gratuidad,1892,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Tepalcates,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Tepalcates,Prepago,29024,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Tepalcates,Gratuidad,3570,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Guelatao,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Guelatao,Prepago,17336,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Guelatao,Gratuidad,2595,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,PeÃ±Ã³n viejo,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,PeÃ±Ã³n viejo,Prepago,12943,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,PeÃ±Ã³n viejo,Gratuidad,1694,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Acatitla,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Acatitla,Prepago,14343,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Acatitla,Gratuidad,1916,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Santa Marta,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Santa Marta,Prepago,44442,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Santa Marta,Gratuidad,3870,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Los Reyes,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Los Reyes,Prepago,21237,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,Los Reyes,Gratuidad,2870,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,La Paz,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,La Paz,Prepago,46157,2025-11,2025
2025-11-20,Noviembre,2025,Linea A,La Paz,Gratuidad,5445,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Buenavista,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Buenavista,Prepago,55163,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Buenavista,Gratuidad,2284,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Guerrero,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Guerrero,Prepago,10899,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Guerrero,Gratuidad,2012,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Garibaldi/Lagunilla,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Garibaldi/Lagunilla,Prepago,3400,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Garibaldi/Lagunilla,Gratuidad,669,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Lagunilla,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Lagunilla,Prepago,23566,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Lagunilla,Gratuidad,1856,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Tepito,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Tepito,Prepago,19364,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Tepito,Gratuidad,222,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Morelos,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Morelos,Prepago,5418,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Morelos,Gratuidad,901,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,San LÃ¡zaro,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,San LÃ¡zaro,Prepago,16210,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,San LÃ¡zaro,Gratuidad,2374,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ricardo Flores MagÃ³n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ricardo Flores MagÃ³n,Prepago,6232,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ricardo Flores MagÃ³n,Gratuidad,441,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Romero Rubio,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Romero Rubio,Prepago,14194,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Romero Rubio,Gratuidad,245,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,OceanÃ­a,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,OceanÃ­a,Prepago,8998,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,OceanÃ­a,Gratuidad,1602,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Deportivo OceanÃ­a,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Deportivo OceanÃ­a,Prepago,15167,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Deportivo OceanÃ­a,Gratuidad,1171,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Bosque de AragÃ³n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Bosque de AragÃ³n,Prepago,5483,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Bosque de AragÃ³n,Gratuidad,753,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Villa de AragÃ³n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Villa de AragÃ³n,Prepago,18004,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Villa de AragÃ³n,Gratuidad,1897,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,NezahualcÃ³yotl,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,NezahualcÃ³yotl,Prepago,23760,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,NezahualcÃ³yotl,Gratuidad,3248,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Impulsora,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Impulsora,Prepago,25008,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Impulsora,Gratuidad,3300,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,RÃ­o de los Remedios,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,RÃ­o de los Remedios,Prepago,18076,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,RÃ­o de los Remedios,Gratuidad,2844,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,MÃºzquiz,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,MÃºzquiz,Prepago,27635,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,MÃºzquiz,Gratuidad,4239,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ecatepec,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ecatepec,Prepago,26950,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ecatepec,Gratuidad,3417,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Olímpica,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Olímpica,Prepago,16971,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Olímpica,Gratuidad,2748,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Plaza AragÃ³n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Plaza AragÃ³n,Prepago,17721,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Plaza AragÃ³n,Gratuidad,3566,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ciudad Azteca,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ciudad Azteca,Prepago,50461,2025-11,2025
2025-11-20,Noviembre,2025,Linea B,Ciudad Azteca,Gratuidad,7689,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,TlÃ¡huac,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,TlÃ¡huac,Prepago,65193,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,TlÃ¡huac,Gratuidad,7216,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Tlaltenco,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Tlaltenco,Prepago,5266,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Tlaltenco,Gratuidad,686,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,ZapotitlÃ¡n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,ZapotitlÃ¡n,Prepago,14073,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,ZapotitlÃ¡n,Gratuidad,1890,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Nopalera,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Nopalera,Prepago,26250,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Nopalera,Gratuidad,3065,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Olivos,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Olivos,Prepago,18404,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Olivos,Gratuidad,2385,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Tezonco,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Tezonco,Prepago,24705,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Tezonco,Gratuidad,3137,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,PerifÃ©rico Oriente,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,PerifÃ©rico Oriente,Prepago,36202,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,PerifÃ©rico Oriente,Gratuidad,4620,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Calle 11,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Calle 11,Prepago,15173,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Calle 11,Gratuidad,2322,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Lomas Estrella,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Lomas Estrella,Prepago,10122,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Lomas Estrella,Gratuidad,1593,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Prepago,11432,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,San AndrÃ©s TomatlÃ¡n,Gratuidad,1527,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,CulhuacÃ¡n,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,CulhuacÃ¡n,Prepago,18548,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,CulhuacÃ¡n,Gratuidad,2469,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Atlalilco,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Atlalilco,Prepago,14654,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Atlalilco,Gratuidad,1701,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Mexicaltzingo,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Mexicaltzingo,Prepago,20184,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Mexicaltzingo,Gratuidad,2545,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Ermita,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Ermita,Prepago,10953,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Ermita,Gratuidad,1342,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Eje Central,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Eje Central,Prepago,14355,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Eje Central,Gratuidad,1701,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Parque de los Venados,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Parque de los Venados,Prepago,12575,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Parque de los Venados,Gratuidad,1695,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Zapata,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Zapata,Prepago,14419,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Zapata,Gratuidad,1781,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Hospital 20 de Noviembre,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Hospital 20 de Noviembre,Prepago,12534,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Hospital 20 de Noviembre,Gratuidad,1524,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Insurgentes Sur,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Insurgentes Sur,Prepago,42264,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Insurgentes Sur,Gratuidad,4286,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Mixcoac,Boleto,0,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Mixcoac,Prepago,19046,2025-11,2025
2025-11-20,Noviembre,2025,Linea 12,Mixcoac,Gratuidad,1944,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,PantitlÃ¡n,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,PantitlÃ¡n,Prepago,40293,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,PantitlÃ¡n,Gratuidad,5932,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Zaragoza,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Zaragoza,Prepago,29118,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Zaragoza,Gratuidad,5878,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,GÃ³mez Farias,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,GÃ³mez Farias,Prepago,24595,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,GÃ³mez Farias,Gratuidad,4504,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Boulevard Puerto AÃ©reo,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Boulevard Puerto AÃ©reo,Prepago,19773,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Boulevard Puerto AÃ©reo,Gratuidad,4129,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Balbuena,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Balbuena,Prepago,9586,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Balbuena,Gratuidad,2110,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Moctezuma,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Moctezuma,Prepago,20891,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Moctezuma,Gratuidad,4517,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,San LÃ¡zaro,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,San LÃ¡zaro,Prepago,22362,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,San LÃ¡zaro,Gratuidad,4094,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Candelaria,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Candelaria,Prepago,19441,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Candelaria,Gratuidad,4124,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Merced,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Merced,Prepago,40520,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Merced,Gratuidad,11151,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Pino SuÃ¡rez,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Pino SuÃ¡rez,Prepago,29267,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Pino SuÃ¡rez,Gratuidad,6072,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Isabel la CatÃ³lica,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Isabel la CatÃ³lica,Prepago,18181,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Isabel la CatÃ³lica,Gratuidad,3427,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Salto del Agua,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Salto del Agua,Prepago,16733,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Salto del Agua,Gratuidad,4844,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Balderas,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Balderas,Prepago,17970,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Balderas,Gratuidad,3679,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,CuauhtÃ©moc,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,CuauhtÃ©moc,Prepago,16979,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,CuauhtÃ©moc,Gratuidad,3300,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Insurgentes,Boleto,0,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Insurgentes,Prepago,42499,2025-11,2025
2025-11-21,Noviembre,2025,Linea 1,Insurgentes,Gratuidad,5118,2025-11,2025
